GeneID,log2FoldChange,logCPM,PValue,padj,GeneName
KH2013:KH.S483.2,-0.261208621,10.0957547409,0.1527314353,1,CDC6
KH2013:KH.S483.3,-0.020321042,3.785351441,1,1,PIDD
KH2013:KH.S483.4,-2.2503526049,-0.5285781969,0.1780241198,1,KH2013:KH.S483.4_PDCD6
KH2013:KH.S484.1,-0.3437102329,3.7984006519,0.2844312392,1,SSU-2
KH2013:KH.S484.2,0,-1.6351972215,1,1,KH2013:KH.S484.2
KH2013:KH.S484.3,-0.0818868942,5.6204250048,0.6752691363,1,KH2013:KH.S484.3_CD63
KH2013:KH.S484.4,-4.1748922961,-0.7716388141,0.1641564379,1,KH2013:KH.S484.4_QDR1/2/3
KH2013:KH.S489.1,0.0820530947,5.0679969171,0.7203636523,1,KH2013:KH.S489.1_ARF1/3
KH2013:KH.S489.2,0.3162216981,3.7022517986,0.3172239124,1,KH2013:KH.S489.2_Y48G8AL.10
KH2013:KH.S489.3,0.27065566,4.0740035836,0.3372773774,1,MLST8
KH2013:KH.S489.4,-2.3172377288,0.2202162999,0.1749034291,1,KH2013:KH.S489.4_SRPX/2
KH2013:KH.S489.5,-0.623690027,0.2073636053,0.6632821883,1,KH2013:KH.S489.5_MS4A1/15/18/2/3
KH2013:KH.S489.6,0.2010455627,2.2637418266,0.7062494315,1,KH2013:KH.S489.6
KH2013:KH.S489.7,-0.948467008,1.0110591821,0.3739101632,1,KH2013:KH.S489.7_MS4A1/15/18/2/3
KH2013:KH.S494.1,0.2570743215,2.7145925662,0.6669127682,1,AGBL5
KH2013:KH.S494.2,0.1907578579,5.4865597764,0.3497805262,1,KH2013:KH.S494.2
KH2013:KH.S494.3,-1.7833938459,-0.6812347689,0.5999395801,1,PITPNA
KH2013:KH.S494.4,-0.0019427728,6.4026526353,0.9825509279,1,KH2013:KH.S494.4_SLC26A4/5/6
KH2013:KH.S494.5,-0.0228504005,5.7127360548,0.9018273615,1,ALKBH1
KH2013:KH.S494.6,0,-1.6351972215,1,1,KH2013:KH.S494.6
KH2013:KH.S494.7,-0.2146226602,-0.1662216581,1,1,KH2013:KH.S494.7
KH2013:KH.S494.8,-0.1050097064,4.9134777169,0.6810241872,1,KH2013:KH.S494.8_TTC17
KH2013:KH.S496.1,0,-1.4125753569,1,1,KH2013:KH.S496.1
KH2013:KH.S496.2,-2.146135809,-1.3083768372,1,1,KH2013:KH.S496.2
KH2013:KH.S496.3,0,-1.6351972215,1,1,KH2013:KH.S496.3
KH2013:KH.S497.1,0.341797177,2.6558527457,0.4398413362,1,DNTT
KH2013:KH.S497.10,0.7124572506,-1.1407379286,1,1,KH2013:KH.S497.10
KH2013:KH.S497.2,-0.1685518172,0.4521899481,1,1,KH2013:KH.S497.2_CHODL
KH2013:KH.S497.3,0.130820068,5.0205578847,0.6193664645,1,PUS7
KH2013:KH.S497.5,0,-1.6351972215,1,1,KH2013:KH.S497.5
KH2013:KH.S497.6,-0.2261047605,3.2148493966,0.5345491208,1,KAZALD1/2
KH2013:KH.S497.7,4.1063787472,-0.8807209155,0.2857962114,1,KH2013:KH.S497.7_CHODL
KH2013:KH.S497.8,-0.1311899594,1.5840212005,0.8414059419,1,C49C3.11
KH2013:KH.S497.9,0.2558974863,6.527426185,0.1663707282,1,MAPKAPK2/3
KH2013:KH.S498.1,0.5078140931,8.8734312126,0.0028050668,1,CCNE1
KH2013:KH.S498.2,-0.4546819456,1.3591656077,0.496989704,1,KH2013:KH.S498.2_EGFR
KH2013:KH.S511.1,-0.130331366,4.8990923039,0.7916605685,1,KH2013:KH.S511.1
KH2013:KH.S511.2,0.5192079305,3.9086121638,0.0865742316,1,KH2013:KH.S511.2_DUR3
KH2013:KH.S511.3,-0.5697327416,7.3299081239,0.0005861326,1,KH2013:KH.S511.3
KH2013:KH.S514.1,1.792325847,0.2254905377,0.0988053713,1,TPPP/2/3
KH2013:KH.S514.2,-0.1101451325,5.9939856032,0.5579446741,1,CEP170
KH2013:KH.S514.3,0.0564295995,4.6149758564,0.8421323514,1,DERL1
KH2013:KH.S514.4,-0.8224208704,3.1515421407,0.0408365328,1,KH2013:KH.S514.4
KH2013:KH.S514.5,-0.147255616,3.5816651781,0.6279913099,1,KH2013:KH.S514.5_PRC1
KH2013:KH.S514.6,-1.6376607903,0.414485672,0.1143580826,1,PIRT
KH2013:KH.S514.7,0.0601037006,3.5311008247,0.8980502498,1,KH2013:KH.S514.7_F52C6.14
KH2013:KH.S514.8,-0.1844417699,1.6061527342,0.8611409456,1,C3ORF58
KH2013:KH.S516.1,-0.0722913617,0.8446719227,1,1,KH2013:KH.S516.1
KH2013:KH.S516.2,-0.4191698005,2.8317849433,0.3109904493,1,HERC2
KH2013:KH.S516.3,0.2653524921,5.0968945732,0.2262212224,1,USP12/46
KH2013:KH.S516.4,-0.060616272,1.9220745478,0.9370474983,1,GAL3ST1/4
KH2013:KH.S516.5,0.0193291745,1.8834044005,1,1,KH2013:KH.S516.5
KH2013:KH.S521.1,0.0186719843,5.6932203099,0.9398690377,1,KH2013:KH.S521.1
KH2013:KH.S521.10,-0.4245822075,3.6043397712,0.2305764123,1,KH2013:KH.S521.10
KH2013:KH.S521.11,-0.1011657441,3.6498445536,0.8757759836,1,KH2013:KH.S521.11_CLC-2/5
KH2013:KH.S521.2,0.0246055256,6.2795837392,0.8712594141,1,Y54G2A.4
KH2013:KH.S521.3,0.1394934241,4.513134271,0.632222259,1,PPP1R35
KH2013:KH.S521.4,0.0586191711,7.6932414192,0.725078667,1,GABARAP
KH2013:KH.S521.5,0.1766943372,6.2235827477,0.5455655138,1,PLS1/3
KH2013:KH.S521.6,-0.1883111941,6.5445788618,0.29188756,1,KH2013:KH.S521.6
KH2013:KH.S521.7,-0.0293206024,5.8549680118,0.8830942498,1,PRPF18
KH2013:KH.S521.8,-0.2722464775,5.4435772817,0.1977005625,1,UBE2T
KH2013:KH.S521.9,-0.0012639894,4.6496786042,1,1,C16ORF53
KH2013:KH.S522.1,0.027780059,3.1389179574,1,1,KH2013:KH.S522.1
KH2013:KH.S522.2,0.3246714439,2.5212164819,0.5129372524,1,KH2013:KH.S522.2_VCAM1
KH2013:KH.S522.3,0.4264809614,3.2218790241,0.3995344865,1,KH2013:KH.S522.3
KH2013:KH.S522.4,0.2065561568,0.6248131291,1,1,KH2013:KH.S522.4
KH2013:KH.S522.5,-0.230669823,5.8144423171,0.2558874092,1,RBM10/5
KH2013:KH.S522.6,0.1527651473,6.6833877679,0.380165061,1,EIF3C
KH2013:KH.S522.7,-0.4887654755,3.4053760333,0.2554509858,1,LIG3
KH2013:KH.S522.8,-0.1531604045,6.5986718268,0.4106411753,1,ARHGAP32/33
KH2013:KH.S529.1,-3.6662453137,-0.9867927584,0.5242775651,1,KH2013:KH.S529.1
KH2013:KH.S529.2,5.0624384517,0.0889846621,0.0276764182,1,KH2013:KH.S529.2
KH2013:KH.S529.3,-0.2944343638,3.3005617128,0.4206843311,1,MED6
KH2013:KH.S529.4,-0.0141734816,0.8675733584,1,1,KH2013:KH.S529.4_WDR49/64
KH2013:KH.S529.5,0.8586259195,2.3988940376,0.0726382795,1,KH2013:KH.S529.5
KH2013:KH.S529.6,0.4552447585,0.5583397795,0.5431260558,1,KH2013:KH.S529.6
KH2013:KH.S534.1,-0.0631359754,4.0468164227,0.896304134,1,ZBTB17/24/41/48/49
KH2013:KH.S534.10,0.0251854199,6.5215518679,0.8779186488,1,LTV1
KH2013:KH.S534.2,-0.3983224803,4.3706561409,0.2753498553,1,RB1CC1
KH2013:KH.S534.3,0.5673367345,4.6036637084,0.0274273143,1,FPGS
KH2013:KH.S534.4,-0.427770103,4.5369430057,0.0997440008,1,HPCAL1
KH2013:KH.S534.5,-1.0951313953,-0.5772702839,0.6514122929,1,CABZ01044301.1
KH2013:KH.S534.6,-0.3324787395,2.2470200697,0.5765826969,1,NCALD
KH2013:KH.S534.7,-0.4024559521,4.2653698855,0.1577444116,1,OSGEPL1
KH2013:KH.S534.8,-0.0177171803,5.3318818806,0.9319953016,1,SI:CH211-176D9.3
KH2013:KH.S534.9,-0.0169815215,5.5934973261,0.9317679958,1,KH2013:KH.S534.9_ACOX3
KH2013:KH.S544.1,0.0328210153,6.8161125536,0.8636306233,1,KH2013:KH.S544.1_CMTM8
KH2013:KH.S544.2,0.126676151,6.602479593,0.4703915384,1,RAD54L
KH2013:KH.S544.3,0.506333497,2.751106826,0.2256148011,1,DMRTA1/2
KH2013:KH.S544.4,0.1614872163,3.1011996752,0.7093976457,1,KH2013:KH.S544.4_ERG11
KH2013:KH.S545.2,0.0390459886,3.5733188089,0.9646987062,1,KH2013:KH.S545.2_DNTTIP1
KH2013:KH.S545.3,0.0914289671,6.4320748579,0.6438523579,1,CNOT6
KH2013:KH.S545.4,0.4206259664,0.6520948539,0.5203886391,1,KH2013:KH.S545.4
KH2013:KH.S545.5,0.091788628,4.041852374,0.7995311471,1,CBR1/3
KH2013:KH.S545.6,0.1075278816,3.8970492046,0.802193358,1,TXNDC15
KH2013:KH.S545.7,-0.098233656,11.3767700189,0.5807411807,1,VDAC1/2/3
KH2013:KH.S545.8,0.0123394276,3.988137244,0.9230903097,1,CISD1/2
KH2013:KH.S545.9,-0.1110136941,10.7144315891,0.5274771169,1,KH2013:KH.S545.9
KH2013:KH.S546.1,0.0933566374,5.5449058421,0.6829998903,1,ATG4B
KH2013:KH.S546.10,-0.1506002518,5.2900364402,0.4813488245,1,DTYMK
KH2013:KH.S546.2,-0.0398999067,5.3876898753,0.852427046,1,KH2013:KH.S546.2_PCS-1
KH2013:KH.S546.3,-0.0267297252,9.7082002443,0.9074732341,1,KH2013:KH.S546.3
KH2013:KH.S546.4,-2.146135809,-1.3083768372,1,1,KH2013:KH.S546.4
KH2013:KH.S546.5,-0.4493319137,0.7064927669,0.6424467785,1,KH2013:KH.S546.5_PCS-1
KH2013:KH.S546.6,0.0624227632,3.88482362,0.8874408292,1,KH2013:KH.S546.6
KH2013:KH.S546.7,-0.0550695698,5.312876864,0.8675309562,1,ACOT10/9
KH2013:KH.S546.8,-0.1854687299,0.1951923273,1,1,SI:CH211-218M3.16
KH2013:KH.S546.9,1.8674724252,-0.4064774732,0.1239638603,1,KH2013:KH.S546.9
KH2013:KH.S551.2,0.272869038,2.4098641286,0.5624130829,1,KH2013:KH.S551.2_KLHL12/2
KH2013:KH.S551.4,-1.0880067044,0.4528906596,0.290646843,1,KH2013:KH.S551.4
KH2013:KH.S553.1,0.1497542596,7.5119505172,0.3651738467,1,CCP84AC
KH2013:KH.S553.2,-4.2384676901,-0.5604100321,0.1912698682,1,KH2013:KH.S553.2_EGFR
KH2013:KH.S553.3,2.7178093006,-0.9599306031,0.0874017333,1,KH2013:KH.S553.3_ITLN1/2
KH2013:KH.S553.4,-0.0065208927,7.1420064885,0.9762210439,1,CATP-5/6/7
KH2013:KH.S553.5,-0.2133854334,4.2756128381,0.513277919,1,KH2013:KH.S553.5
KH2013:KH.S555.1,0.8468504871,8.3945654725,5.68210235261425E-06,0.0862372674,KH2013:KH.S555.1_HTR7
KH2013:KH.S555.2,-0.3791355511,5.7573205806,0.0626597553,1,KH2013:KH.S555.2_LARP6
KH2013:KH.S555.3,-0.1487020858,3.5319264317,0.6450213029,1,DERA
KH2013:KH.S555.4,0.1773497832,2.4828708377,0.6440494453,1,EEF1E1
KH2013:KH.S555.5,0.0650372826,7.227885865,0.7060371943,1,INTS2
KH2013:KH.S555.6,-0.1007005281,5.9766300747,0.6078139052,1,SIRT4
KH2013:KH.S555.7,-0.062037405,5.960435979,0.7456333948,1,TPST1/2
KH2013:KH.S562.1,-0.02962211,5.7509277628,0.8974172501,1,SMC5
KH2013:KH.S562.2,-0.0566227087,5.601094766,0.829214312,1,AMD1/2
KH2013:KH.S562.3,1.4319159106,0.8023108438,0.1003653904,1,KH2013:KH.S562.3
KH2013:KH.S562.4,1.86622334,-0.8163844101,0.6687115475,1,KH2013:KH.S562.4
KH2013:KH.S562.5,0.4369039723,0.0032520545,0.6577738401,1,KH2013:KH.S562.5_FUT8
KH2013:KH.S562.6,0.0178505611,6.4796034521,0.9592504035,1,KH2013:KH.S562.6_ALS2CR8
KH2013:KH.S562.7,0.0226471527,7.2824768541,0.896152214,1,PPM1B
KH2013:KH.S562.8,0.0556537246,6.0735749086,0.7774167534,1,LIN7C
KH2013:KH.S563.1,-0.0071076176,4.1863200307,0.9756968387,1,TRMT6
KH2013:KH.S563.2,-0.3161137723,5.2796909814,0.1640124775,1,KH2013:KH.S563.2_DNMBP
KH2013:KH.S563.3,-0.6466445703,-0.137222554,0.8230605855,1,KH2013:KH.S563.3_CPA1/2/4/5
KH2013:KH.S563.4,-4.5920054654,-0.3655497873,0.1445462862,1,KH2013:KH.S563.4_BARHL1/2
KH2013:KH.S566.1,-2.0249034555,-1.4176149297,1,1,KH2013:KH.S566.1
KH2013:KH.S566.2,-0.7271539826,1.1410350639,0.2524763067,1,KH2013:KH.S566.2_GTF2I
KH2013:KH.S567.1,0.6905026369,-0.5657214858,1,1,KH2013:KH.S567.1
KH2013:KH.S567.2,0,-1.6351972215,1,1,KH2013:KH.S567.2
KH2013:KH.S567.3,0,-1.4215860882,1,1,KH2013:KH.S567.3
KH2013:KH.S567.4,-4.0389674726,-0.9692066153,0.1585535804,1,KH2013:KH.S567.4
KH2013:KH.S567.5,-2.0249034555,-1.5201279083,1,1,KH2013:KH.S567.5
KH2013:KH.S567.6,2.661262473,-1.5160275782,1,1,KH2013:KH.S567.6
KH2013:KH.S568.1,-0.1832927755,2.9147042154,0.6917101637,1,KH2013:KH.S568.1_GBP1/2/3/4/5/6/7
KH2013:KH.S568.2,-0.1022971388,6.475439017,0.6414012934,1,FREM2
KH2013:KH.S573.1,4.9970099148,-0.7999537754,0.0479262741,1,KH2013:KH.S573.1
KH2013:KH.S573.2,-0.058625993,1.1349404761,1,1,KH2013:KH.S573.2
KH2013:KH.S573.3,0.7975517516,1.0123766389,0.587862857,1,KH2013:KH.S573.3_GST-12/13/14/15/16/17/18/19/2/21/22/24/27/28/29/3/30/31/32/33/34/35/37/38/39/4/5/6/7/8/9
KH2013:KH.S573.4,-0.6143141091,-0.2656643623,0.7876272808,1,BX539340.1
KH2013:KH.S573.5,0,-1.2286000262,1,1,KH2013:KH.S573.5
KH2013:KH.S573.6,1.2623911258,0.4077168386,0.2437874583,1,VEGFC
KH2013:KH.S573.7,0.870488012,1.508386259,0.125145041,1,KH2013:KH.S573.7_GST-12/13/14/15/16/17/18/19/2/21/22/24/27/28/29/3/30/31/32/33/34/35/37/38/39/4/5/6/7/8/9
KH2013:KH.S573.8,0.7478548112,1.5044449787,0.3347644657,1,FGD5/6
KH2013:KH.S575.1,-0.1708457484,1.6270259222,0.8408467785,1,E330034G19RIK
KH2013:KH.S575.2,2.661262473,-1.3183661931,1,1,K04G7.1
KH2013:KH.S583.1,-0.0410443839,3.0745010459,1,1,IQCD
KH2013:KH.S583.2,-0.8272461832,1.9998685373,0.1494144194,1,KH2013:KH.S583.2
KH2013:KH.S583.3,0,-1.3174053874,1,1,KH2013:KH.S583.3
KH2013:KH.S583.5,-1.7981812671,-0.1074977488,0.2753595019,1,KH2013:KH.S583.5
KH2013:KH.S583.6,0.2042926746,4.8164270812,0.4261609706,1,ZGC:136895
KH2013:KH.S584.1,-0.2311663416,3.1264267724,0.5203458594,1,KH2013:KH.S584.1
KH2013:KH.S584.2,-0.1735657914,6.8028805439,0.3171494892,1,SSBP2/3/4
KH2013:KH.S584.3,-0.1813200436,8.6910435218,0.3434568281,1,KH2013:KH.S584.3
KH2013:KH.S584.4,-0.2947000962,8.6903859523,0.1383372114,1,TMEM147
KH2013:KH.S584.5,0.0813112071,4.840120499,0.786852293,1,KH2013:KH.S584.5
KH2013:KH.S584.6,-0.8700927408,1.2761821825,0.1970965309,1,KH2013:KH.S584.6
KH2013:KH.S584.7,-0.351812611,-0.1960517755,1,1,KH2013:KH.S584.7_FAM166B
KH2013:KH.S584.8,-0.2334768019,3.8986728072,0.471011069,1,KH2013:KH.S584.8
KH2013:KH.S588.1,-2.343401263,-0.0692422714,0.1273049572,1,CLEC-264
KH2013:KH.S588.2,-2.2568495814,0.2309608225,0.0139840269,1,KH2013:KH.S588.2
KH2013:KH.S588.3,4.9686616659,-0.7571937265,0.0566845545,1,CLEC7A
KH2013:KH.S588.4,-0.3642715337,0.6005693549,0.8430032144,1,KH2013:KH.S588.4
KH2013:KH.S588.6,-1.9559731615,0.8250712944,0.1063712013,1,KH2013:KH.S588.6_CLEC-150
KH2013:KH.S589.1,2.2735905788,0.3418759709,0.0317975887,1,KH2013:KH.S589.1
KH2013:KH.S589.2,-0.0528192286,6.2602151807,0.7521994723,1,KH2013:KH.S589.2_NUP214
KH2013:KH.S589.3,0.3166841662,0.6827754877,0.723125846,1,KH2013:KH.S589.3_SRR
KH2013:KH.S589.4,-0.2972965267,7.8459840315,0.1232980223,1,TBX1/15/18/22
KH2013:KH.S590.1,0.150786492,5.6697912991,0.4456678488,1,C2ORF63
KH2013:KH.S590.2,-0.1201493092,5.8125105795,0.5284186312,1,TOMM20
KH2013:KH.S590.3,-0.2357474001,3.3676815451,0.5209577437,1,KH2013:KH.S590.3
KH2013:KH.S590.4,0.0263068965,5.1513829803,0.9143214485,1,RCOR1/2/3
KH2013:KH.S590.5,-0.314864261,6.6907911828,0.0634771888,1,C15ORF24
KH2013:KH.S590.6,0.4008296212,4.0151951657,0.1826661657,1,KH2013:KH.S590.6
KH2013:KH.S590.7,0.1438067844,6.3863550515,0.4055806623,1,WDR43
KH2013:KH.S590.8,0.3820611051,4.8464231963,0.1297656859,1,URI1
KH2013:KH.S594.1,0.0514568815,0.9653031774,1,1,REG1/2/4
KH2013:KH.S594.2,-0.4617456317,3.9512974258,0.3037886024,1,GOLGA6L1/10/2
KH2013:KH.S594.3,-0.4153383686,0.3787309406,0.8420679736,1,KH2013:KH.S594.3_KYNU
KH2013:KH.S594.4,-0.2009575941,3.4486188625,0.7154740389,1,KH2013:KH.S594.4_SELP
KH2013:KH.S594.5,0.3598649625,1.8306322657,0.5515793924,1,KH2013:KH.S594.5
KH2013:KH.S595.1,-0.0755001161,6.1608162126,0.6807482965,1,ING1/2
KH2013:KH.S595.10,0.4924206775,3.8207157186,0.1138096971,1,KH2013:KH.S595.10
KH2013:KH.S595.11,-0.0922283899,7.9786977238,0.5801586896,1,PLEKHM1
KH2013:KH.S595.12,-0.0738281295,1.9453438299,0.9256160485,1,KH2013:KH.S595.12
KH2013:KH.S595.13,0.0019396372,4.7109005998,1,1,FRA10AC1
KH2013:KH.S595.14,-0.128331852,6.9742206839,0.4644991542,1,GORASP2
KH2013:KH.S595.15,0.3428854353,1.5951407871,0.7090887134,1,KH2013:KH.S595.15
KH2013:KH.S595.16,-0.100008739,3.7516328232,0.7805233605,1,ZTF-17
KH2013:KH.S595.17,0.147030108,1.4444008473,1,1,KH2013:KH.S595.17
KH2013:KH.S595.3,-0.2295482421,5.8251655962,0.2639211588,1,C14ORF21
KH2013:KH.S595.4,-0.4766574531,4.4736779273,0.1143962442,1,KH2013:KH.S595.4
KH2013:KH.S595.5,0.0713744432,4.3351305879,0.8371302867,1,C5ORF22
KH2013:KH.S595.6,-0.3292804661,7.1087325787,0.0505715623,1,KH2013:KH.S595.6
KH2013:KH.S595.7,-0.4092519355,3.8588462029,0.1878965627,1,NCKIPSD
KH2013:KH.S595.8,0.0563516238,6.4437021468,0.7746871231,1,B3GALT4/5
KH2013:KH.S595.9,0.6157293941,2.0399427861,0.3402762188,1,SPAST
KH2013:KH.S597.1,0.0533803144,6.9763579507,0.7610421634,1,KIFC1
KH2013:KH.S597.2,0.0945996758,4.0330755647,0.8143499084,1,RHBDD1
KH2013:KH.S597.3,0.099209573,6.6677922145,0.6175854757,1,PGM3
KH2013:KH.S597.4,0.0043173622,5.4283088172,0.9599767288,1,IP6K1/2/3
KH2013:KH.S597.5,-0.2503644655,4.0634619206,0.4085298123,1,C1ORF144
KH2013:KH.S598.1,0.1665701946,6.4304515116,0.3674885525,1,ZGC:162344
KH2013:KH.S598.2,0.4479518207,5.5839265085,0.0549415422,1,MFSD1
KH2013:KH.S598.3,0.065170993,5.0529462786,0.877096614,1,EDA
KH2013:KH.S598.4,0.6044771139,-0.9552890905,1,1,KH2013:KH.S598.4
KH2013:KH.S598.5,0.1003799784,5.4610779732,0.615713028,1,AAAS
KH2013:KH.S598.6,0.259401579,-0.5850500786,1,1,KH2013:KH.S598.6
KH2013:KH.S599.1,0.9140597821,0.6208234457,0.4189378879,1,KH2013:KH.S599.1
KH2013:KH.S599.2,1.642468891,1.7424840351,0.027067315,1,CR847511.1
KH2013:KH.S600.1,0.2668455204,3.1862946155,0.4871422626,1,RFX4/6
KH2013:KH.S602.2,2.7391756488,-1.1446055659,1,1,KH2013:KH.S602.2
KH2013:KH.S602.3,-0.1227872923,2.6916487387,0.854158219,1,HEATR7A
KH2013:KH.S602.4,-0.2609681726,3.7475651074,0.4542221193,1,LANCL1/2/3
KH2013:KH.S602.5,-4.3530267037,-0.3995624492,0.1038685421,1,KH2013:KH.S602.5_CLEC-80/84
KH2013:KH.S605.1,-0.2027250811,3.3015775535,0.6217002977,1,AZI2
KH2013:KH.S605.2,-0.6583107915,0.5128294389,0.4987853229,1,KH2013:KH.S605.2
KH2013:KH.S605.3,0.7112724776,-0.9788096252,1,1,CRYBA1/2/4
KH2013:KH.S605.4,-0.2003513992,6.3811484897,0.2487472932,1,KH2013:KH.S605.4_PPIB
KH2013:KH.S605.5,0.0983686553,5.1585151972,0.6513632964,1,MRC1/2
KH2013:KH.S605.6,0.5713217386,1.8210651799,0.331229846,1,KH2013:KH.S605.6
KH2013:KH.S606.1,-2.0249034555,-1.4176149297,1,1,CCDC3
KH2013:KH.S606.2,-0.2674107464,8.7021672332,0.1518587156,1,CG32703
KH2013:KH.S606.3,0,-1.3263474358,1,1,KH2013:KH.S606.3_A4GALT
KH2013:KH.S606.4,-0.230857065,5.9845471869,0.2665650229,1,KH2013:KH.S606.4
KH2013:KH.S609.1,4.7769937958,-0.5377023618,0.0542854907,1,KH2013:KH.S609.1_QDR1/2/3
KH2013:KH.S609.2,0,-1.6351972215,1,1,KH2013:KH.S609.2
KH2013:KH.S609.3,-1.0229796857,-0.4491451452,1,1,Q58G83_CHICK
KH2013:KH.S609.4,0.7953441035,-0.2464835905,0.5039041587,1,KH2013:KH.S609.4
KH2013:KH.S610.1,-0.2355971939,2.0347762729,0.7457008046,1,CALM1/2/4
KH2013:KH.S610.2,0.0405209853,4.9126964435,0.9135941822,1,NRM
KH2013:KH.S610.3,-0.069697455,-0.7856579766,1,1,KH2013:KH.S610.3
KH2013:KH.S610.4,0.5889084603,1.8161223384,0.2949193749,1,CHST1/3/4/5/6
KH2013:KH.S610.5,-0.1737239323,7.7017390979,0.4038129518,1,KH2013:KH.S610.5_BATH-1/10/13/15/2/20/24/27/29/3/31/33/35/36/38/39/4/5/7/9
KH2013:KH.S610.6,0.024703748,6.1634370458,0.8939822836,1,PCBP1/2/3/4
KH2013:KH.S612.1,-0.0613243548,0.2746164605,1,1,KH2013:KH.S612.1
KH2013:KH.S612.2,-0.1975611224,0.1554781037,1,1,KH2013:KH.S612.2_YLPM1
KH2013:KH.S612.3,0.1119419742,5.8706544452,0.5979493014,1,NAA30
KH2013:KH.S612.4,-0.062661906,7.9049248549,0.7133944179,1,KH2013:KH.S612.4_YLPM1
KH2013:KH.S612.5,0.7281525424,2.2878132402,0.1496844904,1,HN1L
KH2013:KH.S615.2,-0.5969137913,0.0365601697,0.780408304,1,KH2013:KH.S615.2_CALM1/3
KH2013:KH.S615.3,0.7066250309,-0.7529972467,0.7131276344,1,FGF10/16/22/4/5/6/7
KH2013:KH.S615.4,-0.3328851466,1.7366886713,0.5461189297,1,KH2013:KH.S615.4
KH2013:KH.S615.5,-0.1320864936,3.7954863563,0.6843623222,1,DGCR14
KH2013:KH.S615.6,-0.1599761496,0.6838568082,0.7951217898,1,SHPK
KH2013:KH.S615.7,-0.9638914659,-1.2025533314,0.6596505323,1,KH2013:KH.S615.7_EPS15
KH2013:KH.S615.8,0.1284651195,3.9034247956,0.6543433895,1,C14ORF38
KH2013:KH.S617.1,-0.1921164748,1.8239284873,0.833327187,1,KH2013:KH.S617.1_HARBI1
KH2013:KH.S617.2,0.2101815244,1.0809548759,1,1,KH2013:KH.S617.2
KH2013:KH.S617.3,-0.0148521456,0.6751085858,1,1,CU570881.1
KH2013:KH.S617.4,-1.0105754343,1.2691939853,0.1767415483,1,KH2013:KH.S617.4
KH2013:KH.S617.5,-0.7431929587,-1.0515442567,1,1,KH2013:KH.S617.5
KH2013:KH.S617.6,-0.3591445208,0.684371039,0.6453017514,1,KH2013:KH.S617.6
KH2013:KH.S617.7,0.2211309823,0.3255048673,1,1,KH2013:KH.S617.7
KH2013:KH.S618.1,-0.8578899069,0.6547515731,0.4719699737,1,KH2013:KH.S618.1
KH2013:KH.S618.2,-0.2327945177,4.1741019411,0.484329528,1,MCF2L/2
KH2013:KH.S618.3,0.1673137322,4.8385835954,0.5437458715,1,PHO-1/10/11/12/13/4
KH2013:KH.S618.4,0.3819788761,3.6023001295,0.2811594565,1,PARP16
KH2013:KH.S618.5,-0.1917889324,8.9658631292,0.2960235092,1,KH2013:KH.S618.5_MUP1/3
KH2013:KH.S618.6,-2.146135809,-1.3083768372,1,1,GALA_CHICK
KH2013:KH.S621.1,0.187135871,7.4503147231,0.2596304744,1,NCAPG
KH2013:KH.S621.2,0.0017857211,4.9882711194,1,1,RNF113A/1
KH2013:KH.S621.3,-3.6645771029,-1.2218777949,0.5247758352,1,KH2013:KH.S621.3_PLB1
KH2013:KH.S621.4,-6.2943371923482E-05,4.1091950612,0.9639877456,1,KH2013:KH.S621.4_ROST
KH2013:KH.S621.5,0.3433508638,5.6293927461,0.0994679981,1,SDAD1
KH2013:KH.S621.6,-0.8187924027,0.407137241,0.3568769278,1,KH2013:KH.S621.6
KH2013:KH.S621.7,0.4906997723,3.0697602872,0.2076845768,1,KH2013:KH.S621.7
KH2013:KH.S621.8,0.0428063915,7.8330276157,0.8253459066,1,CTBP/1/2
KH2013:KH.S630.1,-0.1477628949,6.9506773686,0.3987623147,1,ITGA5/8
KH2013:KH.S630.2,1.8970765614,0.145806045,0.1905310795,1,KH2013:KH.S630.2_CUZD1
KH2013:KH.S638.1,0.0672701749,3.9062622472,0.8199042459,1,KH2013:KH.S638.1
KH2013:KH.S638.10,0.3245197878,3.5708173105,0.34887752,1,KH2013:KH.S638.10_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.S638.2,-0.1391476261,5.3845421995,0.5497499296,1,BAP1
KH2013:KH.S638.3,0.0001724178,5.1106634678,1,1,FANCL
KH2013:KH.S638.4,0.1489028057,0.6895496637,0.8872852675,1,KH2013:KH.S638.4
KH2013:KH.S638.5,0.1443476707,6.0470000034,0.4860261051,1,MADD
KH2013:KH.S638.6,-0.0741979939,3.0392723369,0.9616535371,1,KH2013:KH.S638.6
KH2013:KH.S638.7,0,-1.6351972215,1,1,KH2013:KH.S638.7
KH2013:KH.S638.8,2.347958922,-0.8816547476,0.2771746647,1,KH2013:KH.S638.8_CYP-33C1/11/12/3/4/5/6/7/8
KH2013:KH.S638.9,2.5748431867,-0.5296806769,0.1004367383,1,KH2013:KH.S638.9
KH2013:KH.S640.1,0.7384679772,1.9718987473,0.1274017235,1,KH2013:KH.S640.1_GSTO1/2
KH2013:KH.S642.1,0.0455594914,5.8888447123,0.8161435967,1,ZDHHC13/17
KH2013:KH.S642.2,0.0605460214,4.8005783801,0.8280994222,1,KH2013:KH.S642.2
KH2013:KH.S643.1,0.5362442973,3.6159614987,0.1541291629,1,LRRC26/38
