counts	countsheart15.promoter500	countsheart15.promoter1k	countsheart15.TSS	countsheart15.five_prime_utr	countsheart15.CDS	countsheart15.intron	countsheart15.TTS	countsheart15.three_prime_utr	countsheart15.intergenic	countsheart15.TSC	countsheart15.genome	countsasm15.promoter500	countsasm15.promoter1k	countsasm15.TSS	countsasm15.five_prime_utr	countsasm15.CDS	countsasm15.intron	countsasm15.TTS	countsasm15.three_prime_utr	countsasm15.intergenic	countsasm15.TSC	countsasm15.genome	log2OddsRatioheart15.promoter500	log2OddsRatioheart15.promoter1k	log2OddsRatioheart15.TSS	log2OddsRatioheart15.five_prime_utr	log2OddsRatioheart15.CDS	log2OddsRatioheart15.intron	log2OddsRatioheart15.TTS	log2OddsRatioheart15.three_prime_utr	log2OddsRatioheart15.intergenic	log2OddsRatioheart15.TSC	log2OddsRatioheart15.genome	log2OddsRatioasm15.promoter500	log2OddsRatioasm15.promoter1k	log2OddsRatioasm15.TSS	log2OddsRatioasm15.five_prime_utr	log2OddsRatioasm15.CDS	log2OddsRatioasm15.intron	log2OddsRatioasm15.TTS	log2OddsRatioasm15.three_prime_utr	log2OddsRatioasm15.intergenic	log2OddsRatioasm15.TSC	log2OddsRatioasm15.genome	pheart15.promoter500	pheart15.promoter1k	pheart15.TSS	pheart15.five_prime_utr	pheart15.CDS	pheart15.intron	pheart15.TTS	pheart15.three_prime_utr	pheart15.intergenic	pheart15.TSC	pheart15.genome	pasm15.promoter500	pasm15.promoter1k	pasm15.TSS	pasm15.five_prime_utr	pasm15.CDS	pasm15.intron	pasm15.TTS	pasm15.three_prime_utr	pasm15.intergenic	pasm15.TSC	pasm15.genome	fdrheart15.promoter500	fdrheart15.promoter1k	fdrheart15.TSS	fdrheart15.five_prime_utr	fdrheart15.CDS	fdrheart15.intron	fdrheart15.TTS	fdrheart15.three_prime_utr	fdrheart15.intergenic	fdrheart15.TSC	fdrheart15.genome	fdrasm15.promoter500	fdrasm15.promoter1k	fdrasm15.TSS	fdrasm15.five_prime_utr	fdrasm15.CDS	fdrasm15.intron	fdrasm15.TTS	fdrasm15.three_prime_utr	fdrasm15.intergenic	fdrasm15.TSC	fdrasm15.genome
DLX4_1	1021	0	0	0	0	0	0	0	0	4	0	4	3	1	3	2	3	5	1	1	1	1	7	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	1.89520464431833	-Inf	0.352306203163713	0.219207067443547	-1.05416928261171	0.98059613554897	0.895204644318326	0.304725138629604	0.528219274445623	0.3269208847438	0.846295043837379	-0.831776861275258	0.998298137282429	-0.197682653223223	1	1	1	1	1	1	1	1	0.0264979069460224	1	0.386479018631015	0.479285843764189	0.874816200833882	0.201937779488731	0.298420703437792	0.441672251908566	0.272546650934336	0.55452725920615	0.434272255465914	0.831949193352331	0.402201634463793	0.690969587626679	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DLX5_1	801	1	2	0	0	1	2	0	0	0	0	4	3	1	2	2	2	2	0	0	0	0	3	1.35415892319468	2.20215582974963	-Inf	-Inf	0.751494420740062	0.880227734862265	-Inf	-Inf	-Inf	-Inf	0.708166989075961	0.575067853355794	-0.698308496699459	0.734006994011221	1.25106543023057	0.0646523059996921	-0.460809182972802	-Inf	-Inf	-Inf	-Inf	-1.0774805434213	0.331579371336803	0.076260628727308	1	1	0.453560908578079	0.301106169168865	1	1	1	1	0.235151057056084	0.330915104138006	0.803477834511085	0.342979913353126	0.211353745354678	0.572265556622449	0.761574388509558	1	1	1	1	0.951285556463756	0.998084064709988	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DLX6_1	970	1	0	1	1	0	1	0	0	2	1	3	3	2	2	3	4	8	1	1	1	1	10	1.07355982835369	-Inf	1.5065192356298	1.30488537446015	-Inf	-0.419480182926422	-Inf	-Inf	0.921556734908645	3.5065192356298	0.00401889510061807	0.294468758514812	0.0340314641670575	0.453407899170239	1.58051981707358	0.806079517488709	1.30488537446015	0.402182575815066	0.921556734908645	-0.756515170203993	1.07355982835369	0.402182575815066	0.386500791897889	1	0.30678089144408	0.342140977175032	1	0.739245898634112	1	1	0.291016370599321	0.0993821105405248	0.577255572111411	0.445944932481342	0.584018567344148	0.43357157844381	0.0856368217055584	0.202788583481014	0.0192120060855259	0.536001192918838	0.417798322377038	0.816147122701244	0.386500791897889	0.234143768579415	0.998084064709988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DMBX1_1	910	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	2	1.16724759899111	0.967938790767701	1.60020700626721	1.39857314509756	0.564583096536493	-0.325792412289009	-Inf	-Inf	-Inf	-Inf	-1.50412965354752	-Inf	-Inf	-Inf	-Inf	-1.13314733434661	-1.65529372688117	0.495870346452479	1.01524450554606	-0.66282739956658	-Inf	-1.8526519584466	0.367519866272813	0.407597561037571	0.290757818062545	0.32473398229136	0.497040794405088	0.716444707943847	1	1	1	1	0.941230960123205	1	1	1	1	0.888581155986532	0.956973654745409	0.513240527635961	0.3978224750078	0.795665532863062	1	0.993949542092924	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DRGX_1	1059	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	2	0	0	1	0	4	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-1.4400813018936	-1.10788487155241	-0.692847372273567	-Inf	-1.355812384996	-0.870385557825755	-Inf	-Inf	-0.885492450215963	-Inf	-1.06871427427173	1	1	1	1	1	1	1	1	1	1	1	0.933468884502102	0.884218849580215	0.802378347229612	1	0.922480065902312	0.879584104833778	1	1	0.842842169641712	1	0.96727692407854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHF_1	1099	0	1	0	0	0	0	0	0	0	0	1	4	5	2	2	1	5	1	1	4	1	12	-Inf	0.690735920162784	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-1.78133252415244	0.536407773771491	1.21197282327355	0.269892799202735	0.786951235422087	-1.41035020495153	0.419965865549385	0.218667475847562	0.738041634941141	1.10577341944163	0.890044728386191	0.488427744869669	1	0.469212247756477	1	1	1	1	1	1	1	1	0.967568901433637	0.303565949273425	0.0718920278293534	0.49817771666305	0.32919414018926	0.929685215713209	0.324217241737735	0.581471208057496	0.458598424253645	0.123355563209981	0.425467695435855	0.158932091710822	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF1_1	1046	0	0	0	0	0	0	0	0	0	0	0	3	5	1	1	1	4	1	1	4	1	11	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	0.183651984553825	1.28467114928007	-0.674686866222584	-0.165012492805666	-1.33765187894501	0.163041704878538	0.291365801854078	0.810739960947657	1.17847174544814	0.962743054392707	0.432228337693927	1	1	1	1	1	1	1	1	1	1	1	0.495291791574651	0.0608809600575138	0.798367463362134	0.676992837675043	0.919984163643794	0.482012220587973	0.563342657206798	0.442182046879001	0.108152812042606	0.409755897058472	0.202493833543162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF1_2	1170	0	2	0	0	1	0	0	0	1	0	3	5	5	3	3	2	8	1	1	4	2	15	-Inf	1.64586059495518	-Inf	-Inf	0.195199185945613	-Inf	-Inf	-Inf	-0.37798614699919	-Inf	-0.271677244852849	0.776647202490532	1.11979178328759	0.780161686666769	1.30482367712011	-0.491642928794757	1.02918923450668	0.126486435861598	0.645860594955178	1.01359237945566	1.8523114724226	0.728322755147151	1	0.143329522714171	1	1	0.58756869162154	1	1	1	0.729552271590355	1	0.702209159411211	0.176343166859435	0.0882464480563429	0.261467908110458	0.130001802318146	0.771682060292969	0.0492487576054673	0.604608096945067	0.479859087760441	0.145061845917224	0.115190196318377	0.045059202279637	1	0.664879307396729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF3_1	1012	0	1	0	0	0	0	0	0	0	0	1	4	5	1	1	1	5	1	1	4	1	12	-Inf	0.811998667549193	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-1.66006977676603	0.6576705211579	1.33323557065996	-0.626122444842692	-0.116448071425773	-1.28908745756512	0.541228612935794	0.339930223233971	0.85930438232755	1.22703616682804	1.0113074757726	0.609690492256078	1	0.441662877804009	1	1	1	1	1	1	1	1	0.957349921947676	0.25476202878743	0.0543632994895877	0.787493147247093	0.664794364612133	0.913072949991597	0.266697174566033	0.55131133234965	0.431398246349755	0.098882501041856	0.399459345023179	0.104728967514987	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF3_2	1270	0	2	0	0	0	0	0	0	1	0	3	4	7	2	2	1	5	1	1	4	1	14	-Inf	1.52491133044509	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.498935411509277	-Inf	-0.392626509362936	0.32327746927544	1.51123639354801	0.0567624947066847	0.573820930926037	-1.62348050944758	0.206835561053335	0.00553717135151138	0.524911330445091	0.892643114945578	0.676914423890141	0.504447227885375	1	0.163216875383587	1	1	1	1	1	1	0.758463258209318	1	0.75329127795001	0.401456998250318	0.0146160662987222	0.576365468490752	0.395260464872542	0.953700080809936	0.43955906003599	0.635087925116855	0.5084384706654	0.177950164644063	0.473458353680011	0.12944055451923	1	0.699144011660813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF4_1	1071	0	0	0	0	0	1	1	1	0	0	1	3	5	1	1	1	4	1	1	4	1	11	-Inf	-Inf	-Inf	-Inf	-Inf	-0.565027980512473	2.22346791429382	1.98245981479002	-Inf	-Inf	-1.74336522177099	0.148920960928761	1.24994012565501	-0.709417889847648	-0.199743516430729	-1.37238290257008	0.128310681253475	0.256634778229015	0.776008937322594	1.14374072182308	0.928012030767644	0.397497314068864	1	1	1	1	1	0.773610108284964	0.206554535527388	0.236572467877272	1	1	0.964578446341138	0.511053794917744	0.0659460447352322	0.806010668401482	0.685682771233812	0.924715319915073	0.500334424478942	0.571987496384474	0.449984765704078	0.115212475839467	0.417218065634284	0.223484726402322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF5_1	1203	0	1	0	0	0	1	1	0	1	0	2	3	6	2	2	2	5	0	0	2	1	11	-Inf	0.557559628987032	-Inf	-Inf	-Inf	-0.736171574069679	2.05232432073661	-Inf	-0.418981398188979	-Inf	-0.906096575511991	-0.0222226326284444	1.35525145369392	0.136716508026982	0.653774944246335	-0.532638179984547	0.286789574373632	-Inf	-Inf	-0.058099668957041	0.756868437210438	0.226353720511658	1	0.500419454445764	1	1	1	0.811862602073779	0.229101067569606	1	0.739450532680614	1	0.887775846008321	0.589732970591326	0.0352377267071839	0.546795884830622	0.369665160658263	0.784871490755883	0.39446984744854	1	1	0.618608093087042	0.455134464361857	0.345853947732954	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF5_2	1202	0	1	0	0	0	1	1	0	1	0	2	3	6	2	2	3	5	0	0	2	1	12	-Inf	0.558785660034768	-Inf	-Inf	-Inf	-0.734945543021942	2.05355035178435	-Inf	-0.417755367141243	-Inf	-0.904870544464255	-0.0209966015807079	1.35647748474165	0.137942539074719	0.655000975294071	0.0645214696053493	0.288015605421369	-Inf	-Inf	-0.0568736379093046	0.758094468258175	0.356477484741652	1	0.50012802638944	1	1	1	0.811598301483745	0.228932491376204	1	0.739155890230429	1	0.887496739815693	0.589167765805554	0.0351175292295256	0.546344003703144	0.369280003796756	0.549881478730462	0.393793598305029	1	1	0.618153750742439	0.454856370395435	0.238020990594146	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELK1_1	1022	0	2	0	0	0	1	0	0	0	0	2	1	1	0	0	2	0	0	0	1	0	5	-Inf	1.84485651558729	-Inf	-Inf	-Inf	-0.496180402247778	-Inf	-Inf	-Inf	-Inf	-0.666105403690091	-1.38780424120299	-1.0556078108618	-Inf	-Inf	-0.292647008162646	-Inf	-Inf	-Inf	-0.833215389525349	-Inf	-0.691196384652921	1	0.115047082929037	1	1	1	0.75753633748469	1	1	1	1	0.825560378498992	0.926797208323942	0.875073074379902	1	1	0.703678908516472	1	1	1	0.832245202508931	1	0.904314990134092	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELK1_2	924	0	3	0	0	0	1	0	0	0	0	3	2	1	1	1	2	1	0	0	1	0	6	-Inf	2.62672422043917	-Inf	-Inf	-Inf	-0.348184798597998	-Inf	-Inf	-Inf	-Inf	0.075314279429042	-0.229540302099379	-0.907612207212016	-0.492574707933173	0.0170996654837464	-0.144651404512866	-1.67768611319016	-Inf	-Inf	-0.685219785875569	-Inf	-0.276846016877735	1	0.0154961007206412	1	1	1	0.721934937001478	1	1	1	1	0.544324340119241	0.680981478409753	0.8472425321025	0.756582820097499	0.631078816318865	0.650024850441119	0.959023095599698	1	1	0.800637800384266	1	0.733142393662378	1	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELK1_3	676	0	0	1	1	0	2	0	0	1	0	3	1	1	1	1	1	2	2	1	0	1	2	-Inf	-Inf	2.0351553585703	1.83352149740065	-Inf	1.12826476296178	-Inf	-Inf	0.426346115894772	-Inf	0.532655018041113	-0.782467898941135	-0.450271468599946	-0.0352339693211023	0.474440404095817	-0.698198982043532	-0.21277215487329	1.9647660306789	1.45019285784914	-Inf	1.60219595129419	-1.41770360614352	1	1	0.224832730022875	0.252534122147831	1	0.237593830344882	1	1	0.528661412364889	1	0.346485658244485	0.821643321115717	0.746282570464254	0.643501600491648	0.517078749112166	0.803428273666509	0.674695084427132	0.0985679579758128	0.313387139728074	1	0.287937730220104	0.969751420149193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELK1_4	976	0	3	0	0	0	2	0	0	0	0	4	3	2	2	2	2	2	1	1	0	1	6	-Inf	2.54637538479858	-Inf	-Inf	-Inf	0.590575188709114	-Inf	-Inf	-Inf	-Inf	0.41851444292281	0.285415307202644	0.0249780128548887	0.44435444785807	0.961412884077423	-0.225000240153459	-0.750461729125953	0.393129124502897	0.912503283596476	-Inf	1.06450637704153	-0.357194852518328	1	0.0179053539780582	1	1	1	0.388349564318744	1	1	1	1	0.35508878595191	0.449911770017179	0.587387062686652	0.436673849133089	0.280574957915594	0.679389771824076	0.84920305266829	0.538219208542673	0.419760264805556	1	0.388368384913685	0.778708756113058	1	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELK3_1	976	0	2	0	0	0	1	0	0	0	0	2	1	1	0	0	2	0	0	0	1	0	5	-Inf	1.91250328359648	-Inf	-Inf	-Inf	-0.428533634238591	-Inf	-Inf	-Inf	-Inf	-0.598458635680903	-1.3201574731938	-0.987961042852609	-Inf	-Inf	-0.225000240153459	-Inf	-Inf	-Inf	-0.765568621516162	-Inf	-0.623549616643734	1	0.106594967029229	1	1	1	0.741423944396459	1	1	1	1	0.80545276071429	0.917569705824452	0.862698670348425	1	1	0.679389771824076	1	1	1	0.818079951666052	1	0.882054047940798	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ELK4_1	1013	0	2	0	0	0	2	0	0	0	0	3	1	1	0	0	2	1	1	1	2	0	6	-Inf	1.8578533043114	-Inf	-Inf	-Inf	0.535925209424033	-Inf	-Inf	-Inf	-Inf	-0.0596845354966315	-1.37480745247888	-1.04261102213769	-Inf	-Inf	-0.279650219438539	-1.81268492811583	0.338479145217816	0.857853304311396	0.194888291588966	-Inf	-0.411844831803409	1	0.113379545707801	1	1	1	0.406250949571448	1	1	1	1	0.606670551239736	0.925076387871323	0.872742277483465	1	1	0.69904914016663	0.969961974025877	0.551669774946996	0.43171827711273	0.524959654345517	1	0.807399724581742	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERF_1	980	0	2	0	0	0	2	0	0	0	0	3	2	2	1	1	2	1	1	1	1	1	6	-Inf	1.90649797210878	-Inf	-Inf	-Inf	0.584569877221417	-Inf	-Inf	-Inf	-Inf	-0.011039867699248	-0.315894449227669	0.0189727013671916	-0.578928855061463	-0.0692544816445438	-0.231005551641156	-1.76404026031845	0.387123813015199	0.906497972108779	-0.771573933003859	1.05850106555383	-0.363200164006025	1	0.107322803295256	1	1	1	0.390296077861848	1	1	1	1	0.584216691501088	0.711877129813027	0.58962163372377	0.776729937823112	0.652900186717046	0.681564088668366	0.96629425083449	0.539692125614142	0.421064670229049	0.819357317946899	0.389610399959184	0.781957907752232	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERG_1	1070	1	3	1	1	1	3	0	0	0	0	4	2	0	1	1	4	2	1	1	2	0	8	0.929385935751595	2.41125494350865	1.3623453430277	1.16071148185805	0.32672143329698	1.05978257300727	-Inf	-Inf	-Inf	-Inf	0.283394001632879	-0.445009579029903	-Inf	-0.708043984863697	-0.198369611446778	0.661905624886609	-0.885582170415884	0.258008683212966	0.777382842306545	0.114417829584116	-Inf	-0.0706140642484049	0.416921333488477	0.0227659900826792	0.332722566606285	0.370201047811156	0.554808953468953	0.18200457743833	1	1	1	1	0.42044526010777	0.756294696672368	1	0.805710511976874	0.685339630154373	0.253456654693062	0.883159664504591	0.57164493690108	0.449674695103355	0.554589613730165	1	0.603004058267355	0.998084064709988	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERG_2	840	1	2	1	1	1	2	0	0	1	0	3	1	1	1	1	4	5	1	1	1	0	6	1.28455382422393	2.13255073077888	1.71751323150003	1.51587937033038	0.681889321769312	0.810622635891515	-Inf	-Inf	0.10870398882451	-Inf	0.21501289097085	-1.1001100260114	-0.767913595670208	-0.352876096391364	0.156798277025555	1.01707351335894	0.814474961387122	0.613176571685298	1.13255073077888	-0.54552117433376	-Inf	-0.137147405335927	0.344659401605744	0.0827454507153693	0.271618406808944	0.303867809562187	0.469523716452857	0.320827392097403	1	1	0.60782360035377	1	0.480614147472112	0.882977026417147	0.818554059784162	0.72294823731584	0.595794675600604	0.142517259741496	0.162564050096042	0.485305362733553	0.373678451889218	0.768902645087753	1	0.646418281211308	0.998084064709988	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERG_3	1054	0	2	0	0	0	2	0	0	0	0	3	1	1	0	0	2	1	1	1	2	0	6	-Inf	1.79953825151037	-Inf	-Inf	-Inf	0.477610156623012	-Inf	-Inf	-Inf	-Inf	-0.117999588297653	-1.4331225052799	-1.10092607493871	-Inf	-Inf	-0.337965272239561	-1.87099998091686	0.280164092416794	0.799538251510374	0.136573238787945	-Inf	-0.470159884604431	1	0.121028238860554	1	1	1	0.425798859052764	1	1	1	1	0.633436435809299	0.932603874661917	0.883022839077172	1	1	0.719666531105659	0.973970379900027	0.566127406964121	0.444690498938206	0.546403362606305	1	0.835722110104973	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERG_4	867	1	2	1	1	1	2	0	0	2	0	4	1	1	1	1	4	6	2	1	1	1	7	1.23820595890213	2.08620286545708	1.67116536617823	1.46953150500858	0.635541456447511	0.764274770569713	-Inf	-Inf	1.08620286545708	-Inf	0.59221402478341	-1.1464578913332	-0.81426146099201	-0.399223961713166	0.110450411703753	0.97072564803714	1.03889715067872	1.60077603828683	1.08620286545708	-0.591869039655562	1.23820595890213	0.0422251683964736	0.353569849759111	0.0873328267434496	0.279058305337567	0.31198836132731	0.480307274482312	0.334408158743142	1	1	0.248785240662705	1	0.279527017649789	0.890833864376763	0.828314130399301	0.734231901425161	0.607483384354452	0.154391536380695	0.0787993972158567	0.148007695343664	0.383100112549569	0.779613346493523	0.353569849759111	0.521701042617794	0.998084064709988	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ETV1_1	1036	0	2	0	0	0	1	0	0	0	0	2	1	1	0	0	2	2	1	1	2	0	7	-Inf	1.82486088421328	-Inf	-Inf	-Inf	-0.516176033621786	-Inf	-Inf	-Inf	-Inf	-0.686101035064098	-1.40779987257699	-1.0756034422358	-Inf	-Inf	-0.312642639536654	-0.838104128509148	0.305486725119702	0.824860884213281	0.161895871490852	-Inf	-0.219116812847321	1	0.117653963679176	1	1	1	0.762240408481423	1	1	1	1	0.831300953979423	0.929396350296612	0.878614923913587	1	1	0.710763976540235	0.871781199997459	0.559837147671344	0.439031058121814	0.537071241514553	1	0.705216448149562	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ETV2_1	1369	1	2	1	1	0	3	0	0	0	0	3	5	2	2	2	4	5	2	1	3	1	12	0.566012741151938	1.41400964770689	0.998972148428045	0.797338287258394	-Inf	0.696409378407613	-Inf	-Inf	-Inf	-Inf	-0.503528192101139	0.544796255242242	-0.473515623034699	-0.0541391880315178	0.462919248187835	0.298532430286953	0.0959338783151327	0.928582820536647	0.414009647706888	0.351273892358926	0.566012741151938	0.164395757635416	0.499450372680773	0.183383590426838	0.404886773735182	0.447423299913943	1	0.290262936278944	1	1	1	1	0.796737060621916	0.266725363355498	0.765771280283218	0.617482021261511	0.432221507624886	0.4139512547645	0.504617661126002	0.291736713181675	0.535232194519057	0.423044028009477	0.499450372680773	0.389099984397938	1	0.715064072024073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ETV3_1	1006	0	2	0	0	0	2	0	0	1	0	4	2	2	1	1	2	1	1	1	0	1	5	-Inf	1.86804052068584	-Inf	-Inf	-Inf	0.546112425798477	-Inf	-Inf	-0.155806221268528	-Inf	0.374051680012174	-0.354351900650608	-0.0194847500557477	-0.617386306484402	-0.107711933067483	-0.269463003064095	-1.80249771174139	0.34866636159226	0.86804052068584	-Inf	1.02004361413089	-0.66801237955437	1	0.112087152359753	1	1	1	0.402882466543214	1	1	0.674602480964312	1	0.376026702837184	0.725356635915436	0.603929843747746	0.785514873707678	0.662595160846951	0.695407296808775	0.969218706047255	0.549154788046559	0.429474395944013	1	0.3976244172005	0.897023345414677	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ETV4_1	991	0	2	0	0	0	1	0	0	0	0	2	1	1	0	0	2	1	1	1	1	0	5	-Inf	1.89010667210019	-Inf	-Inf	-Inf	-0.450930245734875	-Inf	-Inf	-Inf	-Inf	-0.620855247177187	-1.34255408469008	-1.01035765434889	-Inf	-Inf	-0.247396851649743	-1.78043156032704	0.370732513006613	0.890106672100192	-0.787965233012446	-Inf	-0.645946228140018	1	0.109331482778194	1	1	1	0.746790809220334	1	1	1	1	0.812224612692477	0.920698974944637	0.86686174828291	1	1	0.687481956867817	0.967563813569899	0.543719013939614	0.424637169774865	0.822824485011585	1	0.88975650881651	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ETV5_1	1037	0	2	0	0	0	1	0	0	0	0	2	1	1	0	0	1	1	0	0	0	0	4	-Inf	1.82344278775832	-Inf	-Inf	-Inf	-0.517594130076746	-Inf	-Inf	-Inf	-Inf	-0.687519131519059	-1.40921796903195	-1.07702153869076	-Inf	-Inf	-1.32494905213435	-1.84709544466891	-Inf	-Inf	-Inf	-Inf	-1.03785094141009	1	0.117840763312666	1	1	1	0.762572945418738	1	1	1	1	0.831704448915517	0.929578457287164	0.878864070453308	1	1	0.918209669161265	0.972377360170555	1	1	1	1	0.963084501720247	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EVX1_1	771	0	0	0	0	0	0	0	0	0	0	0	4	2	2	2	4	7	3	1	1	0	10	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	1.05637595002288	0.370484540450941	0.789860975454123	1.30691941167348	1.14253259377259	1.44087386834234	2.39231090290412	1.25800981119253	-0.420062093920109	-Inf	0.738635652098949	1	1	1	1	1	1	1	1	1	1	1	0.132782265335031	0.46128133097308	0.326381618861628	0.199645427823192	0.113978365661426	0.0174906282948256	0.0225751174781761	0.348963848289867	0.73913344394855	1	0.0850193583933395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EVX2_1	788	0	0	0	0	0	0	0	0	0	0	0	4	2	2	2	3	5	3	1	1	0	8	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	1.02446775986722	0.338576350295282	0.757952785298463	1.27501122151782	0.684531715829094	0.908025851645114	2.36040271274846	1.22610162103687	-0.451970284075768	-Inf	0.37810471448192	1	1	1	1	1	1	1	1	1	1	1	0.140444120715236	0.472566005676317	0.335801369962562	0.206270533272089	0.291297303552581	0.134990944969668	0.0238842498336883	0.355139148041306	0.746802558303988	1	0.280070297704794	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FEV_1	1024	0	2	0	0	0	1	0	0	1	0	3	1	1	0	0	2	0	0	0	1	0	5	-Inf	1.84198359871711	-Inf	-Inf	-Inf	-0.499053319117956	-Inf	-Inf	-0.181863143237257	-Inf	-0.0755542410909164	-1.39067715807316	-1.05848072773197	-Inf	-Inf	-0.295519925032824	-Inf	-Inf	-Inf	-0.836088306395527	-Inf	-0.694069301523099	1	0.115418536803188	1	1	1	0.758213929503326	1	1	0.681133326851235	1	0.613975865981525	0.927174250831044	0.875585255198982	1	1	0.704699743222154	1	1	1	0.832835673614804	1	0.905194147275182	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FLI1_1	1058	1	3	1	1	1	3	0	0	0	0	4	3	2	1	1	2	3	1	1	2	0	8	0.945971726024455	2.42784073378151	1.37893113330056	1.17729727213091	0.34330722356984	1.07636836328013	-Inf	-Inf	-Inf	-Inf	0.299979791905739	0.166880656185573	-0.0935566381621821	-0.691458194590836	-0.181783821173917	-0.343534891170529	-0.276420695311993	0.274594473485826	0.793968632579405	0.131003619856976	-Inf	-0.0540282739755447	0.413349164427451	0.0221090756483551	0.329659101107107	0.366895415704424	0.550711046992137	0.177907495378198	1	1	1	1	0.412159706323866	0.502888902206553	0.63142088283881	0.802072637354906	0.681193093815256	0.721613570637198	0.70425199809394	0.567513265811897	0.445940627854993	0.548459569622589	1	0.590349381294052	0.998084064709988	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FLI1_2	766	1	2	1	1	1	2	0	0	2	0	4	0	0	0	0	1	3	1	1	1	0	3	1.41952976452248	2.26752667107743	1.85248917179858	1.65085531062893	0.816865262067862	0.945598576190065	-Inf	-Inf	1.26752667107743	-Inf	0.773537830403761	-Inf	-Inf	-Inf	-Inf	-0.880865168815244	0.197137343186029	0.748152511983848	1.26752667107743	-0.410545234035211	-Inf	-1.0121097020935	0.319626833122428	0.0705907318343547	0.25085089166724	0.281137901157618	0.438836750039844	0.283335552252862	1	1	0.207663146413775	1	0.212373049353588	1	1	1	1	0.841943287988655	0.488427673953485	0.454070745022366	0.347136718700609	0.736834385289816	1	0.940332272266857	0.998084064709988	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
