"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","p_val_adj"
"F49C12.1/12",0.706,0.318354751813787,0.412,0.318354751813787,0.917,0.768,NA
"CAD",0.295,-0.286943643986315,0.41,-0.286943643986315,0.667,0.879,NA
"XXYLT1",0.295,-0.406811259429864,0.41,-0.406811259429864,0.375,0.703,NA
"KH2013:KH.C2.523_NME1/2",0.295,-0.419239289732451,0.41,-0.419239289732451,0.708,0.894,NA
"POLR3B",0.295,-0.444338108441339,0.41,-0.444338108441339,0.25,0.594,NA
"RPA2/4",0.295,-0.456764636427201,0.41,-0.456764636427201,0.375,0.703,NA
"SMAD2/3",0.295,-0.464751865012069,0.41,-0.464751865012069,0.25,0.597,NA
"FOSL1/2",0.295,-0.530066925734058,0.41,-0.530066925734058,0.125,0.526,NA
"SLC2A14/7",0.705,0.664154471533003,0.41,0.664154471533003,0.417,0.009,NA
"SLC35A1",0.705,0.620616198299423,0.41,0.620616198299423,0.542,0.153,NA
"ZK637.14",0.705,0.469975533639006,0.41,0.469975533639006,0.708,0.379,NA
"ALYREF/2",0.296,-0.299468480180589,0.408,-0.299468480180589,0.75,0.991,NA
"CNN2/3",0.296,-0.318308583171137,0.408,-0.318308583171137,0.625,0.824,NA
"KH2013:KH.C14.492_DCK",0.296,-0.334086360384665,0.408,-0.334086360384665,0.625,0.926,NA
"CHCHD3/6",0.296,-0.354152258651686,0.408,-0.354152258651686,0.5,0.779,NA
"REST",0.296,-0.365193602358728,0.408,-0.365193602358728,0.583,0.788,NA
"SUN1/2",0.296,-0.407529921323488,0.408,-0.407529921323488,0.458,0.741,NA
"GALNT4",0.296,-0.537530474289268,0.408,-0.537530474289268,0.125,0.524,NA
"KH2013:KH.C10.172",0.296,-0.555231023207878,0.408,-0.555231023207878,0.125,0.5,NA
"KH2013:KH.L172.11_ROST",0.704,0.83599948516858,0.408,0.83599948516858,0.417,0.015,NA
"RASSF/2/4/6",0.704,0.719546057886829,0.408,0.719546057886829,0.458,0.068,NA
"KH2013:KH.C3.679",0.704,0.656778160730269,0.408,0.656778160730269,0.417,0.012,NA
"KH2013:KH.C12.251_SLC2A8",0.704,0.634657623044807,0.408,0.634657623044807,0.417,0.012,NA
"KH2013:KH.L9.1_SMPD1",0.704,0.574511581410992,0.408,0.574511581410992,0.625,0.276,NA
"SNX1/2",0.704,0.390937303549967,0.408,0.390937303549967,0.75,0.468,NA
"PDCL3",0.704,0.260392199268573,0.408,0.260392199268573,0.917,0.824,NA
"MTA1/2/3",0.297,-0.31393954400854,0.406,-0.31393954400854,0.583,0.753,NA
"CASZ1",0.297,-0.334843068818007,0.406,-0.334843068818007,0.5,0.844,NA
"MLLT1/3",0.297,-0.374984280606688,0.406,-0.374984280606688,0.542,0.776,NA
"GART",0.297,-0.414214358654309,0.406,-0.414214358654309,0.25,0.638,NA
"SFR1",0.297,-0.472617384020712,0.406,-0.472617384020712,0.333,0.703,NA
"FOXG1",0.297,-0.508636540666032,0.406,-0.508636540666032,0.25,0.579,NA
"KH2013:KH.C9.700_RGS1/13/16/17/18/19/2/20/21/3/8",0.297,-0.640001256645772,0.406,-0.640001256645772,0.083,0.491,NA
"KH2013:KH.S809.4",0.703,0.839484433206114,0.406,0.839484433206114,0.417,0.015,NA
"KH2013:KH.L18.51",0.703,0.814950181462213,0.406,0.814950181462213,0.417,0.015,NA
"KH2013:KH.L20.6_CMTM8",0.703,0.799299997116671,0.406,0.799299997116671,0.417,0.015,NA
"KH2013:KH.C14.80_SRR",0.703,0.571701209321376,0.406,0.571701209321376,0.458,0.071,NA
"GRINA",0.703,0.38400987671572,0.406,0.38400987671572,0.833,0.55,NA
"AGFG1/2",0.703,0.335653637321649,0.406,0.335653637321649,0.875,0.603,NA
"KH2013:KH.C7.482",0.298,-0.38075984480729,0.404,-0.38075984480729,0.417,0.691,NA
"AIFM1",0.298,-0.411278840513143,0.404,-0.411278840513143,0.417,0.691,NA
"FGFR1/2/3/4",0.298,-0.423383646957947,0.404,-0.423383646957947,0.333,0.662,NA
"NOM1",0.298,-0.433817636187502,0.404,-0.433817636187502,0.292,0.685,NA
"KH2013:KH.C8.416",0.298,-0.439779649911864,0.404,-0.439779649911864,0.5,0.815,NA
"KANSL3",0.298,-0.504818713897166,0.404,-0.504818713897166,0.125,0.479,NA
"PDE1C",0.298,-0.576931104425406,0.404,-0.576931104425406,0.083,0.474,NA
"KH2013:KH.C8.489_SI:DKEY-29D8.3",0.298,-0.646496493941947,0.404,-0.646496493941947,0.125,0.521,NA
"KH2013:KH.C11.458",0.702,1.02152820278805,0.404,1.02152820278805,0.458,0.088,NA
"HIF1AL",0.702,0.652224624332468,0.404,0.652224624332468,0.417,0.015,NA
"SLC16A14/9",0.702,0.519159435140751,0.404,0.519159435140751,0.583,0.229,NA
"KH2013:KH.C1.400",0.702,0.342477140925998,0.404,0.342477140925998,0.75,0.624,NA
"SEC24C",0.702,0.306428604555924,0.404,0.306428604555924,0.917,0.794,NA
"MIA3",0.702,0.26751065306028,0.404,0.26751065306028,0.958,0.871,NA
"MYCN",0.299,-0.317533453824087,0.402,-0.317533453824087,0.75,0.959,NA
"UHRF1/2",0.299,-0.38825636899719,0.402,-0.38825636899719,0.5,0.85,NA
"KH2013:KH.S511.3",0.299,-0.497952373728479,0.402,-0.497952373728479,0.208,0.653,NA
"LRP4/8",0.299,-0.585546655310178,0.402,-0.585546655310178,0.125,0.474,NA
"CH25H",0.701,0.764126722911661,0.402,0.764126722911661,0.417,0.018,NA
"KH2013:KH.C9.71_MYCBP2",0.701,0.445974748346019,0.402,0.445974748346019,0.708,0.474,NA
"FA2H",0.701,0.337961265147119,0.402,0.337961265147119,0.792,0.588,NA
"EHD1/2/3/4",0.701,0.291829213426812,0.402,0.291829213426812,0.917,0.75,NA
"SRSF2",0.701,0.273785856582737,0.402,0.273785856582737,0.917,0.759,NA
"ARF1/2/4/5",0.701,0.258176101359994,0.402,0.258176101359994,1,0.812,NA
"ATAD3A",0.3,-0.273221299689639,0.4,-0.273221299689639,0.667,0.882,NA
"METAP2",0.3,-0.304816355774898,0.4,-0.304816355774898,0.75,0.932,NA
"NCLN",0.3,-0.322851760101509,0.4,-0.322851760101509,0.625,0.856,NA
"CHD3/4/5",0.3,-0.357854050516651,0.4,-0.357854050516651,0.542,0.885,NA
"KH2013:KH.S2435.1_ASB2",0.3,-0.411915341780605,0.4,-0.411915341780605,0.083,0.471,NA
"CSGALNACT2",0.7,0.602243943015886,0.4,0.602243943015886,0.583,0.232,NA
"FILIP1",0.7,0.465982224401845,0.4,0.465982224401845,0.625,0.259,NA
"GLDC",0.7,0.444518626615521,0.4,0.444518626615521,0.833,0.506,NA
"ARHGEF6/7",0.7,0.374036369306528,0.4,0.374036369306528,0.875,0.512,NA
"KH2013:KH.C14.86",0.301,-0.297594082633156,0.398,-0.297594082633156,0.708,0.959,NA
"EXOSC9",0.301,-0.397963535156691,0.398,-0.397963535156691,0.542,0.812,NA
"KH2013:KH.C5.107",0.301,-0.403183805660487,0.398,-0.403183805660487,0.333,0.656,NA
"FBXO45",0.301,-0.403805017925316,0.398,-0.403805017925316,0.417,0.721,NA
"E2F/1/2/3",0.301,-0.407726930538,0.398,-0.407726930538,0.458,0.721,NA
"CLP1",0.301,-0.414636782241045,0.398,-0.414636782241045,0.5,0.856,NA
"PTPLA",0.301,-0.453589811662709,0.398,-0.453589811662709,0.292,0.65,NA
"PCSK5/6",0.301,-0.53329986738118,0.398,-0.53329986738118,0.042,0.424,NA
"ARL5B",0.699,0.803062286679721,0.398,0.803062286679721,0.417,0.026,NA
"KH2013:KH.L108.33",0.699,0.677412475971355,0.398,0.677412475971355,0.458,0.071,NA
"ACVR2B",0.302,-0.344463088055735,0.396,-0.344463088055735,0.625,0.829,NA
"CHCHD4",0.302,-0.354312748413142,0.396,-0.354312748413142,0.667,0.859,NA
"P53",0.302,-0.359097679027416,0.396,-0.359097679027416,0.5,0.803,NA
"PLXNA1/2/3/4",0.302,-0.395071393826603,0.396,-0.395071393826603,0.167,0.535,NA
"ALDH16A1",0.302,-0.488694219533151,0.396,-0.488694219533151,0.167,0.518,NA
"KH2013:KH.C3.421_MFSD6",0.698,0.811427743029074,0.396,0.811427743029074,0.417,0.026,NA
"LONRF2",0.698,0.767778804875452,0.396,0.767778804875452,0.417,0.026,NA
"KH2013:KH.C4.502_CLEC-41/42/43/5/6/7/9",0.698,0.58035183724462,0.396,0.58035183724462,0.417,0.024,NA
"PPFIBP1/2",0.303,-0.382881184792695,0.394,-0.382881184792695,0.208,0.6,NA
"XPNPEP3",0.303,-0.409914616188512,0.394,-0.409914616188512,0.458,0.759,NA
"KH2013:KH.L149.5",0.303,-0.510944358345336,0.394,-0.510944358345336,0.208,0.612,NA
"KH2013:KH.S678.4",0.697,0.942982897204544,0.394,0.942982897204544,0.417,0.035,NA
"KH2013:KH.L119.16_M6PR",0.697,0.482942213610823,0.394,0.482942213610823,0.708,0.403,NA
"CG7519",0.304,-0.330064472749987,0.392,-0.330064472749987,0.583,0.768,NA
"IPO7/8",0.304,-0.331066668989943,0.392,-0.331066668989943,0.542,0.876,NA
"TMEM120B",0.304,-0.375481394108235,0.392,-0.375481394108235,0.417,0.697,NA
"KH2013:KH.C10.17",0.304,-0.405555141766669,0.392,-0.405555141766669,0.083,0.45,NA
"XKR4",0.304,-0.462667463497495,0.392,-0.462667463497495,0.208,0.579,NA
"EBF1/2/3/4",0.304,-0.613375550018162,0.392,-0.613375550018162,0.292,0.582,NA
"ANNIX",0.696,0.432276818266393,0.392,0.432276818266393,0.75,0.488,NA
"CCDC22",0.696,0.41105658912442,0.392,0.41105658912442,0.708,0.491,NA
"PCK1/2",0.696,0.331043886528186,0.392,0.331043886528186,0.875,0.653,NA
"KH2013:KH.L19.5",0.305,-0.347678968624822,0.39,-0.347678968624822,0.625,0.853,NA
"SMAD4",0.305,-0.406044876770776,0.39,-0.406044876770776,0.25,0.629,NA
"KH2013:KH.C11.546_GLCE",0.305,-0.460176459860396,0.39,-0.460176459860396,0.375,0.682,NA
"VASN",0.305,-0.491587544980183,0.39,-0.491587544980183,0.083,0.456,NA
"PALLD",0.305,-0.525785060255514,0.39,-0.525785060255514,0.167,0.55,NA
"KH2013:KH.C8.64_OSBPL9",0.695,0.415178672543673,0.39,0.415178672543673,0.75,0.518,NA
"UBE2J2",0.695,0.360291983321762,0.39,0.360291983321762,0.792,0.506,NA
"SLC25A10",0.695,0.292366356228525,0.39,0.292366356228525,0.833,0.7,NA
"NAA15/16",0.306,-0.33002424049456,0.388,-0.33002424049456,0.5,0.809,NA
"DNMT3B",0.306,-0.351106311820948,0.388,-0.351106311820948,0.417,0.785,NA
"MYCBP",0.306,-0.429556770481737,0.388,-0.429556770481737,0.375,0.697,NA
"COX15",0.306,-0.431260615614903,0.388,-0.431260615614903,0.458,0.682,NA
"KH2013:KH.C2.117",0.306,-0.435256239797419,0.388,-0.435256239797419,0.458,0.703,NA
"POC1A",0.306,-0.457001326946198,0.388,-0.457001326946198,0.083,0.491,NA
"KH2013:KH.L18.56",0.306,-0.516718579405807,0.388,-0.516718579405807,0.125,0.518,NA
"KCNH2/6/7",0.306,-0.585865983149023,0.388,-0.585865983149023,0.167,0.494,NA
"UBE2Q1/2",0.694,0.413271707123513,0.388,0.413271707123513,0.792,0.456,NA
"YIPF5/7",0.694,0.281364507570375,0.388,0.281364507570375,0.875,0.694,NA
"DDX52",0.307,-0.31648435971625,0.386,-0.31648435971625,0.583,0.853,NA
"SMC2",0.307,-0.326932059552713,0.386,-0.326932059552713,0.542,0.879,NA
"JMJD6",0.307,-0.434210908156878,0.386,-0.434210908156878,0.375,0.741,NA
"FAM91A1",0.307,-0.441061171042818,0.386,-0.441061171042818,0.167,0.526,NA
"KH2013:KH.C7.504_CD55",0.307,-0.45158195906215,0.386,-0.45158195906215,0.292,0.662,NA
"KH2013:KH.C6.296_DHFR",0.307,-0.49590078470947,0.386,-0.49590078470947,0.25,0.6,NA
"KH2013:KH.L46.11_EXT2",0.307,-0.522393263755813,0.386,-0.522393263755813,0.25,0.559,NA
"BX005256.5",0.307,-0.645880884632637,0.386,-0.645880884632637,0.167,0.562,NA
"KH2013:KH.C4.51_PTPRE",0.693,0.474537375685849,0.386,0.474537375685849,0.417,0.041,NA
"OXCT1/2",0.693,0.387781944394094,0.386,0.387781944394094,0.708,0.479,NA
"SAMD8",0.693,0.371298571824461,0.386,0.371298571824461,0.792,0.497,NA
"TMEM41B",0.693,0.331018523790144,0.386,0.331018523790144,0.833,0.629,NA
"CNIH4",0.693,0.310643181642508,0.386,0.310643181642508,0.875,0.665,NA
"RRM1",0.308,-0.273752339965001,0.384,-0.273752339965001,0.708,0.941,NA
"SURF6",0.308,-0.305474550369606,0.384,-0.305474550369606,0.708,0.953,NA
"DDX18",0.308,-0.314864111801791,0.384,-0.314864111801791,0.667,0.909,NA
"TACC/1/2/3",0.308,-0.490207434915594,0.384,-0.490207434915594,0.208,0.559,NA
"KH2013:KH.C1.428",0.308,-0.512877923483632,0.384,-0.512877923483632,0.25,0.553,NA
"SKAP1/2",0.692,0.653393758066208,0.384,0.653393758066208,0.417,0.041,NA
"PDHB",0.692,0.522485608733405,0.384,0.522485608733405,0.625,0.297,NA
"KH2013:KH.C14.155_TPO1/2/3",0.692,0.491202160719267,0.384,0.491202160719267,0.667,0.403,NA
"KH2013:KH.C12.149_FAR1/2",0.692,0.327686173563908,0.384,0.327686173563908,0.792,0.594,NA
"PPP3CB",0.692,0.259252164260228,0.384,0.259252164260228,0.875,0.812,NA
"SPNS1/2/3",0.309,-0.290874180104698,0.382,-0.290874180104698,0.667,0.906,NA
"NCAPH",0.309,-0.324322305051147,0.382,-0.324322305051147,0.417,0.735,NA
"KH2013:KH.S389.4_CSTF1",0.309,-0.362172214450509,0.382,-0.362172214450509,0.5,0.815,NA
"UBR7",0.309,-0.404219438606889,0.382,-0.404219438606889,0.292,0.662,NA
"FGF16/20/22/3/9",0.309,-0.494976664075522,0.382,-0.494976664075522,0.208,0.588,NA
"LYS2",0.309,-0.538907148507135,0.382,-0.538907148507135,0.083,0.441,NA
"ADPRHL1",0.309,-0.542119005066108,0.382,-0.542119005066108,0.208,0.541,NA
"KH2013:KH.S346.6_CTGF",0.309,-0.553376519299372,0.382,-0.553376519299372,0.125,0.497,NA
"KH2013:KH.C12.448_CHMP1A",0.691,0.463992461612343,0.382,0.463992461612343,0.708,0.426,NA
"KH2013:KH.S653.3",0.691,0.253179739056666,0.382,0.253179739056666,0.917,0.771,NA
"GMPS",0.31,-0.314867693663293,0.38,-0.314867693663293,0.583,0.847,NA
"CROL",0.31,-0.358144602064232,0.38,-0.358144602064232,0.5,0.794,NA
"ERBB2IP",0.31,-0.377575696893898,0.38,-0.377575696893898,0.208,0.544,NA
"SENP8",0.31,-0.37767850592085,0.38,-0.37767850592085,0.167,0.518,NA
"C16ORF53",0.31,-0.399932419972724,0.38,-0.399932419972724,0.333,0.612,NA
"VHA68-1/2",0.69,0.312145876762609,0.38,0.312145876762609,1,0.768,NA
"GINS1",0.311,-0.353586552855573,0.378,-0.353586552855573,0.458,0.747,NA
"GK/2",0.311,-0.389718643750832,0.378,-0.389718643750832,0.458,0.726,NA
"KH2013:KH.C13.140",0.311,-0.434431261610383,0.378,-0.434431261610383,0.292,0.647,NA
"KH2013:KH.C14.245_TMED6",0.311,-0.535207436522433,0.378,-0.535207436522433,0.208,0.568,NA
"PRKCB",0.689,0.638211296328782,0.378,0.638211296328782,0.417,0.05,NA
"YKT6",0.689,0.382384885297836,0.378,0.382384885297836,0.792,0.553,NA
"PTK2",0.689,0.326000743643585,0.378,0.326000743643585,0.875,0.603,NA
"KH2013:KH.C9.161",0.689,0.324675094464377,0.378,0.324675094464377,0.917,0.632,NA
"KH2013:KH.C7.365",0.312,-0.272331000175711,0.376,-0.272331000175711,0.75,0.976,NA
"ANP32E",0.312,-0.278545702702824,0.376,-0.278545702702824,0.708,0.965,NA
"ASF1A",0.312,-0.348567177422698,0.376,-0.348567177422698,0.542,0.841,NA
"RPF1",0.312,-0.363995841950873,0.376,-0.363995841950873,0.583,0.856,NA
"LEO1",0.312,-0.364242813590202,0.376,-0.364242813590202,0.375,0.694,NA
"KH2013:KH.L162.8_PSME3",0.312,-0.3677105276488,0.376,-0.3677105276488,0.417,0.788,NA
"SAV/1",0.312,-0.394726646337085,0.376,-0.394726646337085,0.25,0.588,NA
"KH2013:KH.C2.935_S1PR1/2/3/4/5",0.312,-0.477249116455714,0.376,-0.477249116455714,0.375,0.635,NA
"KH2013:KH.L76.5",0.312,-0.519932758685375,0.376,-0.519932758685375,0.167,0.532,NA
"HPCAL1",0.312,-0.610873788675771,0.376,-0.610873788675771,0.083,0.441,NA
"ALPPL2",0.312,-0.711855452585794,0.376,-0.711855452585794,0.042,0.403,NA
"KH2013:KH.S496.2",0.688,0.921111433339359,0.376,0.921111433339359,0.375,0,NA
"HRH1",0.688,0.637751275337304,0.376,0.637751275337304,0.417,0.05,NA
"KH2013:KH.C6.76_Y40B10A.2/6/7",0.688,0.49877363606069,0.376,0.49877363606069,0.583,0.218,NA
"PPT2",0.688,0.415606166720142,0.376,0.415606166720142,0.75,0.535,NA
"ELMOD1/2",0.687,0.54133914261794,0.374,0.541339142617939,0.5,0.174,NA
"UBE2H",0.687,0.372332507822852,0.374,0.372332507822852,0.75,0.5,NA
"SLC2A7/9",0.687,0.333541404990995,0.374,0.333541404990994,0.75,0.453,NA
"HIAT1",0.687,0.331924370371442,0.374,0.331924370371442,0.875,0.55,NA
"RAB7",0.687,0.251625136401379,0.374,0.251625136401379,0.958,0.797,NA
"MACF1",0.313,-0.309367151284158,0.374,-0.309367151284158,0.583,0.853,NA
"IVNS1ABP",0.313,-0.321378308399909,0.374,-0.321378308399909,0.458,0.774,NA
"PTPN14/21",0.313,-0.340593900438411,0.374,-0.340593900438411,0.292,0.653,NA
"KH2013:KH.C7.526_SLC2A5/7",0.313,-0.398011565145449,0.374,-0.398011565145449,0.292,0.65,NA
"CAPN7",0.313,-0.436055308529108,0.374,-0.436055308529108,0.25,0.618,NA
"KH2013:KH.C1.638_C17ORF105",0.313,-0.660708651663167,0.374,-0.660708651663167,0.083,0.432,NA
"KH2013:KH.S831.2",0.686,0.951657418665268,0.372,0.951657418665268,0.375,0.003,NA
"KH2013:KH.C8.788_SLC6A1",0.686,0.686156907531173,0.372,0.686156907531173,0.417,0.065,NA
"CRIP1",0.686,0.504976306764411,0.372,0.504976306764411,0.667,0.347,NA
"KH2013:KH.C2.623_YBR139W",0.686,0.496756142496273,0.372,0.496756142496273,0.625,0.312,NA
"C17ORF28",0.686,0.366829289194913,0.372,0.366829289194913,0.75,0.406,NA
"C4ORF34",0.686,0.360697574015339,0.372,0.360697574015339,0.833,0.579,NA
"KH2013:KH.S256.6_SLC6A5",0.314,-0.345356500024301,0.372,-0.345356500024301,0.5,0.721,NA
"SHROOM/2/3/4",0.314,-0.371815634918894,0.372,-0.371815634918894,0.042,0.412,NA
"PXDN",0.314,-0.415731601316734,0.372,-0.415731601316734,0.083,0.432,NA
"GALK1",0.314,-0.500611485062209,0.372,-0.500611485062209,0.167,0.488,NA
"KH2013:KH.C9.818",0.685,0.577800535942178,0.37,0.577800535942178,0.458,0.094,NA
"ETS1/2",0.685,0.474876714387157,0.37,0.474876714387157,0.375,0.006,NA
"KH2013:KH.C3.737_PLB1/2/3",0.685,0.47395948302838,0.37,0.47395948302838,0.375,0.006,NA
"DACH1/2",0.685,0.401311458396928,0.37,0.401311458396928,0.708,0.382,NA
"IDH3G",0.685,0.384172138309777,0.37,0.384172138309777,0.833,0.497,NA
"KH2013:KH.S793.4",0.685,0.29834609684219,0.37,0.29834609684219,0.875,0.638,NA
"HIS-12/21/26/3/30/33/35/43/47/53/57/61/65/68/7",0.315,-0.25105901635185,0.37,-0.25105901635185,0.75,0.953,NA
"KHDRBS1/2/3",0.315,-0.280459229111166,0.37,-0.280459229111166,0.75,0.959,NA
"CPSF3L",0.315,-0.302095388951961,0.37,-0.302095388951961,0.542,0.779,NA
"ALDH1L1/2",0.315,-0.327275844325091,0.37,-0.327275844325091,0.417,0.765,NA
"FAIM",0.315,-0.333696167352375,0.37,-0.333696167352375,0.583,0.785,NA
"RHOF",0.315,-0.352439167828902,0.37,-0.352439167828902,0.542,0.824,NA
"MTHFS",0.315,-0.367481533094366,0.37,-0.367481533094366,0.333,0.709,NA
"USPL1",0.315,-0.395308332848473,0.37,-0.395308332848473,0.417,0.732,NA
"KIAA1704",0.315,-0.428700404875265,0.37,-0.428700404875265,0.083,0.438,NA
"NRG1",0.315,-0.441321762982426,0.37,-0.441321762982426,0.167,0.488,NA
"TIPIN",0.315,-0.475924458463079,0.37,-0.475924458463079,0.25,0.591,NA
"ANA1",0.315,-0.505156315613812,0.37,-0.505156315613812,0.083,0.424,NA
"NAT1/2",0.315,-0.507899894794089,0.37,-0.507899894794089,0.125,0.453,NA
"SLC44A1/3",0.315,-0.508872407444045,0.37,-0.508872407444045,0.167,0.485,NA
"HAND/2",0.315,-0.515414728506087,0.37,-0.515414728506087,0.292,0.597,NA
"TIMP1/2/3/4",0.315,-0.53421870482172,0.37,-0.53421870482172,0.167,0.55,NA
"ADAMTSL5",0.315,-0.544606349647119,0.37,-0.544606349647119,0.083,0.424,NA
"KH2013:KH.C1.953_CG32702",0.315,-0.74274337480331,0.37,-0.74274337480331,0.083,0.426,NA
"KH2013:KH.C5.252",0.684,0.896222833404917,0.368,0.896222833404917,0.375,0.009,NA
"KH2013:KH.C7.383",0.684,0.870186467782344,0.368,0.870186467782344,0.375,0.009,NA
"TKR-1",0.684,0.632662610885841,0.368,0.632662610885841,0.375,0.006,NA
"KH2013:KH.L46.3",0.684,0.473320883462604,0.368,0.473320883462604,0.625,0.297,NA
"KH2013:KH.L136.4",0.684,0.384803802009016,0.368,0.384803802009016,0.375,0.009,NA
"RUVBL1",0.316,-0.264631171927848,0.368,-0.264631171927848,0.708,0.932,NA
"TANC1/2",0.316,-0.320342611456702,0.368,-0.320342611456702,0.125,0.5,NA
"PGAP1",0.316,-0.392386877730276,0.368,-0.392386877730276,0.25,0.618,NA
"CG14995",0.316,-0.4420408610828,0.368,-0.4420408610828,0.208,0.576,NA
"KH2013:KH.C3.191_WBSCR27",0.316,-0.572617520772996,0.368,-0.572617520772996,0.167,0.524,NA
"BMP5/6/7",0.316,-0.611038060361636,0.368,-0.611038060361636,0.125,0.479,NA
"KH2013:KH.C8.168_TRIM2",0.683,0.660816813282144,0.366,0.660816813282144,0.375,0.009,NA
"MFF",0.683,0.297611734674975,0.366,0.297611734674975,0.833,0.747,NA
"KLHDC1/3",0.317,-0.278598352069684,0.366,-0.278598352069684,0.25,0.606,NA
"CCNE1",0.317,-0.287357679274896,0.366,-0.287357679274896,0.667,0.912,NA
"LGTN",0.317,-0.309229782097738,0.366,-0.309229782097738,0.5,0.806,NA
"UTP20",0.317,-0.313200012768958,0.366,-0.313200012768958,0.625,0.809,NA
"CNBP",0.317,-0.343306704141669,0.366,-0.343306704141669,0.5,0.762,NA
"DDB1",0.317,-0.343362716839519,0.366,-0.343362716839519,0.292,0.647,NA
"PPARGC1A",0.317,-0.3548331618505,0.366,-0.3548331618505,0.458,0.735,NA
"BCAT1/2",0.317,-0.387506424348126,0.366,-0.387506424348126,0.5,0.75,NA
"DEPDC1A",0.317,-0.46202125899895,0.366,-0.46202125899895,0.125,0.476,NA
"KH2013:KH.C2.436_FUT8",0.317,-0.638209859077282,0.366,-0.638209859077282,0.042,0.394,NA
"KH2013:KH.C2.12_GLIPR2",0.682,0.774993994760752,0.364,0.774993994760752,0.375,0.015,NA
"KH2013:KH.L95.12_ACP5",0.682,0.559258083531003,0.364,0.559258083531003,0.5,0.159,NA
"SLC35A3",0.682,0.356218104990426,0.364,0.356218104990426,0.75,0.526,NA
"KH2013:KH.C1.728_ACTA1",0.682,0.352971841739943,0.364,0.352971841739943,0.792,0.932,NA
"PRPF8",0.318,-0.26707071042137,0.364,-0.26707071042137,0.667,0.874,NA
"KH2013:KH.C9.858",0.318,-0.301612158478891,0.364,-0.301612158478891,0.167,0.55,NA
"PBK",0.318,-0.355143520505999,0.364,-0.355143520505999,0.542,0.809,NA
"KH2013:KH.C3.52_EFNA1/2/3/4/5",0.318,-0.362564110861525,0.364,-0.362564110861525,0.083,0.474,NA
"KH2013:KH.S1924.1",0.318,-0.370110345907628,0.364,-0.370110345907628,0.083,0.435,NA
"TIAL1",0.318,-0.372592248630311,0.364,-0.372592248630311,0.458,0.794,NA
"KH2013:KH.C13.152_F14B6.6",0.318,-0.393285632410828,0.364,-0.393285632410828,0.375,0.718,NA
"KH2013:KH.C1.430",0.318,-0.397391040935953,0.364,-0.397391040935953,0,0.365,NA
"KH2013:KH.C1.1089",0.318,-0.441255143502981,0.364,-0.441255143502981,0.25,0.585,NA
"CERS5/6",0.318,-0.458957989421162,0.364,-0.458957989421162,0.333,0.585,NA
"SLC2A1/3",0.681,0.691638457458562,0.362,0.691638457458562,0.375,0.021,NA
"KH2013:KH.C14.281_AGPAT5",0.681,0.473842957982477,0.362,0.473842957982477,0.667,0.362,NA
"KH2013:KH.S776.1_PGP-1/9",0.681,0.423066665017827,0.362,0.423066665017827,0.542,0.25,NA
"TES",0.681,0.352114041394919,0.362,0.352114041394919,0.667,0.321,NA
"C14ORF21",0.319,-0.333724667349208,0.362,-0.333724667349208,0.417,0.721,NA
"NUP160",0.319,-0.347016466618793,0.362,-0.347016466618793,0.167,0.518,NA
"KH2013:KH.C3.968",0.319,-0.370948667213712,0.362,-0.370948667213712,0.833,0.991,NA
"PSPH",0.319,-0.394073945768015,0.362,-0.394073945768015,0.375,0.656,NA
"ATRIP",0.319,-0.400549253399726,0.362,-0.400549253399726,0.292,0.576,NA
"DIS3",0.319,-0.412753597048454,0.362,-0.412753597048454,0.292,0.606,NA
"GFM1",0.319,-0.418116449026672,0.362,-0.418116449026672,0.25,0.562,NA
"SORCS2",0.319,-0.418770559632583,0.362,-0.418770559632583,0.125,0.482,NA
"MED18",0.319,-0.521781444889515,0.362,-0.521781444889515,0.125,0.482,NA
"KH2013:KH.L153.57_CEP290",0.68,0.377417684605891,0.36,0.377417684605891,0.708,0.579,NA
"ATP5E",0.68,0.313899348670312,0.36,0.313899348670312,0.75,0.565,NA
"KH2013:KH.C3.884",0.68,0.27089915266116,0.36,0.27089915266116,1,0.871,NA
"CRLS1",0.32,-0.27375584192509,0.36,-0.27375584192509,0.625,0.841,NA
"THOC3",0.32,-0.297929250611404,0.36,-0.297929250611404,0.625,0.85,NA
